frame_idx,FirstFrame_sim,EndFrame_sim
13,0.1154,0.0939
0,0.2720,0.1274
1,0.2835,0.1310
2,0.2733,0.1244
3,0.2830,0.1289
4,0.2746,0.1223
5,0.2842,0.1273
6,0.2764,0.1235
7,0.2895,0.1292
8,0.2721,0.1203
9,0.2848,0.1277
10,0.2746,0.1241
11,0.2914,0.1323
12,0.2737,0.1249
13,0.2673,0.1214
0,0.1902,0.0774
1,0.1928,0.0883
2,0.1965,0.0906
3,0.2019,0.0929
4,0.2006,0.0937
5,0.2041,0.0950
6,0.2029,0.0947
7,0.2038,0.0935
8,0.2039,0.0949
9,0.2062,0.0951
10,0.2044,0.0943
11,0.2022,0.0927
12,0.1985,0.0911
13,0.1879,0.0750
0,0.1235,0.0331
1,0.0838,0.0298
2,0.0819,0.0294
3,0.0841,0.0292
4,0.0829,0.0272
5,0.0806,0.0273
6,0.0811,0.0260
7,0.0806,0.0256
8,0.0793,0.0236
9,0.0792,0.0249
10,0.0799,0.0245
11,0.0790,0.0251
12,0.0728,0.0228
13,0.1089,0.0281
